,Country Code,Year,GDP (current US$),GDP growth (annual %),GDP per capita (current US$),GDP per capita growth (annual %),"Central government debt, total (% of GDP)","Population, total","Population, female (% of total population)","Inflation, consumer prices (annual %)",Real interest rate (%),Deposit interest rate (%),Lending interest rate (%),Country Name,Country,Continent
3595,PHL,1984,35730185633.52326,-7.039378201225901,667.667252319548,-9.289393499561186,0.0,53514959.0,49.6622617238668,50.3389756374498,-16.190097399437832,21.1720833333333,28.1951666664167,Philippines,Philippines,Asia
3596,PNG,1984,2552662617.1885433,-0.3547264521768625,756.4643927818316,-2.4450399163566203,0.0,3374465.0,46.9378701512684,7.42060920354786,2.979267141941725,5.35785984842992,10.6391666666667,Papua New Guinea,Papua New Guinea,Oceania
3599,PRT,1984,25217969049.57546,-1.8799790893465342,2522.7474762065804,-2.256578076072657,0.0,9996232.0,51.8126795082698,28.3846388897103,0.0,0.0,0.0,Portugal,Portugal,Europe
3600,PRY,1984,4502462807.139926,2.8165994460145782,1309.6580134396095,-0.013069250146912736,0.0,3437892.0,49.4812809710136,20.3114625460255,0.0,0.0,0.0,Paraguay,Paraguay,South America
3604,QAT,1984,6704395824.175824,0.0,19252.17255916398,0.0,0.0,348241.0,31.8520794507252,1.10497237570068,0.0,6.0,9.5,Qatar,Qatar,Asia
3605,RWA,1984,1587413083.9205956,-4.2407732775920834,262.0908222772714,-7.3606842867874605,0.0,6056729.0,50.1530446549614,5.36957038827376,0.0,0.0,0.0,Rwanda,Rwanda,Africa
3607,SAU,1984,119624918956.20943,-4.661451925528112,9717.417625381533,-9.03203468576524,0.0,12310361.0,44.0239079910004,-1.55903706534203,0.0,0.0,0.0,Saudi Arabia,Saudi Arabia,Asia
3608,SDN,1984,10447615384.615385,-5.008906768765897,439.550262451172,-7.136380657586159,0.0,19165837.0,49.09680699048,34.14634146336,0.0,0.0,0.0,Sudan,Sudan,Africa
3609,SEN,1984,3485165431.713542,3.935842443063393,549.5545242926327,1.1509070755199247,0.0,6341801.0,50.0417783528685,11.7840274796329,0.0,0.0,0.0,Senegal,Senegal,Africa
3610,SGP,1984,19749361097.964977,8.79228623912256,7228.317584106475,6.755184055956008,0.0,2732221.0,49.2267858571772,2.60098522167485,8.861425772594334,6.975,9.71916666666667,Singapore,Singapore,Asia
3611,SLB,1984,181570474.07779604,0.17020030310996503,677.7217756428245,-3.1828522039288316,0.0,267913.0,47.5897026273454,11.0471806674338,0.9715649612346531,0.0,12.0,Solomon Islands,Solomon Islands,Oceania
3612,SLE,1984,1087450199.2031872,4.093034266979998,296.6100620204413,1.8077790846949142,0.0,3666262.0,50.5692446420905,0.0,-15.573932561212024,12.0,18.0,Sierra Leone,Sierra Leone,Africa
3613,SLV,1984,3661683400.0,1.3352580295921967,765.6871004861969,-0.6256441045008643,0.0,4782219.0,51.1781664536902,11.5071695057309,0.0,0.0,0.0,El Salvador,El Salvador,North America
3614,SOM,1984,788307213.4382352,3.5549461490183916,123.7721365984461,-0.1278685049434074,0.0,6369020.0,49.9818182389127,0.0,-34.75874600348774,8.5,12.0,Somalia,Somalia,Africa
3618,SUR,1984,864000000.0,-1.9000000003492232,2258.1328064356785,-2.722506057317105,0.0,382617.0,50.0829811534772,3.68874452760908,0.0,0.0,0.0,Suriname,Suriname,South America
3619,SWE,1984,109201362581.30031,4.229535244917031,13099.02083417654,4.134865287437378,0.0,8336605.0,50.5555774558043,8.04424238994422,0.0,0.0,0.0,Sweden,Sweden,Europe
3621,SYC,1984,160992921.00134483,4.305622878302557,2487.644992835651,3.689946194594839,0.0,64717.0,49.9688177471565,4.09429280397013,0.0,9.5,0.0,Seychelles,Seychelles,Africa
3623,TCD,1984,919103734.8769958,2.0488989108163054,186.7885935810904,0.7758583109648498,0.0,4920556.0,50.6275713557574,20.2508960573479,0.0,0.0,0.0,Chad,Chad,Africa
3625,TGO,1984,718149015.4907032,5.555555041167963,222.1827979232704,2.1066766110919133,0.0,3232244.0,50.3460134816555,-3.52662871020549,0.0,0.0,0.0,Togo,Togo,Africa
3626,THA,1984,41797647775.623795,5.752430251489926,842.0710394913209,3.6940014506821086,0.0,49636724.0,49.9048849396266,0.864898430279296,15.1248129759168,13.0,16.7916666666667,Thailand,Thailand,Asia
3628,TON,1984,64248354.54146556,1.7383919600440834,662.203979937185,1.6953988855830175,0.0,97022.0,49.2970666446785,0.106451612903717,0.0,0.0,0.0,Tonga,Tonga,Oceania
3631,TTO,1984,7757083333.333334,-5.750906170058514,6547.459781145961,-6.8227909608743005,0.0,1184747.0,50.4971103535185,13.3347804066324,6.357181308121348,0.0,12.75,Trinidad and Tobago,Trinidad and Tobago,North America
3632,TUN,1984,8254541194.825658,5.7488432625296895,1133.9968618379378,3.019291899086511,0.0,7279157.0,49.5972816632475,8.9000000000001,0.0,0.0,0.0,Tunisia,Tunisia,Africa
3634,UGA,1984,3615647477.054337,-0.3446766801584715,247.34309264383123,-2.9966991968200603,0.0,14617944.0,51.0930059658184,0.0,-2.682174748161138,20.0,21.9166666666667,Uganda,Uganda,Africa
3636,URY,1984,4850267475.354695,-1.1426174497519952,1612.31925995459,-1.6345621209242296,0.0,3008255.0,50.996341732998,55.3044235418763,15.555915270909905,110.021129329042,80.671219192303,Uruguay,Uruguay,South America
3637,USA,1984,4037613000000.0,7.236633150186208,17121.22548499947,6.312167655881851,0.0,235825000.0,51.1847493545886,4.30053547523429,8.141088111455252,0.0,12.0425,United States,United States,North America
3640,VUT,1984,144482515.36833617,9.574991484691367,1112.4907822899,6.934182976786829,0.0,129873.0,47.9329806811269,5.5164001084304,0.0,0.0,0.0,Vanuatu,Vanuatu,Oceania
3642,WSM,1984,109200934.3285185,1.2875580884613527,654.7642948363913,1.3877652313545923,0.0,166779.0,47.6726686213492,11.8600682594715,0.0,0.0,0.0,Samoa,Samoa,Oceania
3643,ZAF,1984,84870163365.9306,5.099151630014774,2590.015479514354,2.2028139696843425,0.0,32768207.0,50.1440832572865,11.5264813036767,10.060939263363244,0.0,22.3333333333333,South Africa,South Africa,Africa
3644,ZMB,1984,2719801434.0871487,-0.3368348992560186,419.20025457287596,-3.3629793149124367,0.0,6488072.0,51.5079980616738,0.0,-3.202506282366192,7.70833333333333,14.5416666666667,Zambia,Zambia,Africa
3645,ZWE,1984,6352125900.0,-1.9073601098144763,756.3344913483455,-5.320293339370309,0.0,8398567.0,51.0400405211984,0.0,0.0,10.3041666666667,0.0,Zimbabwe,Zimbabwe,Africa
3648,AGO,1985,7558613008.026754,3.499999490086239,758.0884889744334,-0.1634750638098268,0.0,9970621.0,50.3340764833003,0.0,0.0,0.0,0.0,Angola,Angola,Africa
3649,ALB,1985,1897050116.5501165,1.7806439592490335,639.8659037555516,-0.2905953483221424,0.0,2964762.0,48.463974651018,0.0,0.0,0.0,0.0,Albania,Albania,Europe
3650,AND,1985,346742714.67515206,2.3214330336748077,7914.873991078364,-1.4809658564806938,0.0,43809.0,46.9515396379739,0.0,0.0,0.0,0.0,Andorra,Andorra,Europe
3652,ARE,1985,40603650231.54454,-3.594476517368321,29432.83120668438,-8.570465037842439,0.0,1379536.0,33.5153268925204,0.0,0.0,0.0,0.0,United Arab Emirates,United Arab Emirates,Asia
3653,ARG,1985,88416666666.66667,-5.189024353439038,2919.283511305623,-6.61309327708733,0.0,30287112.0,50.8229540010286,0.0,0.0,0.0,0.0,Argentina,Argentina,South America
3654,ATG,1985,240923924.8148148,7.643793593285707,3703.7868161175566,8.163412200903025,0.0,65048.0,52.8532775796335,0.0,3.3969813496102543,7.99382324,11.0600003348456,Antigua and Barbuda,Antigua and Barbuda,North America
3655,AUS,1985,180637129503.84717,5.2785284570678215,11441.193301972191,3.885415916361808,0.0,15788312.0,50.06530601592,6.734693877551,7.390258658719111,14.0095338983051,12.4166666666667,Australia,Australia,Oceania
3656,AUT,1985,69386774408.08725,2.498678497484292,9172.096760018328,2.45056567143844,0.0,7564985.0,52.5294514205948,3.18951681805193,0.0,0.0,0.0,Austria,Austria,Europe
3657,BDI,1985,1149979285.7734692,11.783180178665404,232.41182455329022,9.393995727867477,0.0,4948024.0,50.8776634874851,3.80428683649425,6.59678082210115,0.0,12.0,Burundi,Burundi,Africa
3658,BEL,1985,86268264148.37964,1.6517928990972024,8750.818512505355,1.6215189754227026,0.0,9858308.0,51.1366996965953,4.86873399496944,0.0,0.0,0.0,Belgium,Belgium,Europe
3659,BEN,1985,1045712789.1488353,7.530324838062711,236.61058612928082,4.45294266308936,0.0,4419552.0,50.9415660229815,0.0,0.0,0.0,0.0,Benin,Benin,Africa
3660,BFA,1985,1552493196.2842438,8.517364991123216,194.56789086657895,5.420509777869768,0.0,7979185.0,50.8324847713144,6.90605782140467,0.0,0.0,0.0,Burkina Faso,Burkina Faso,Africa
3661,BGD,1985,22278423076.923077,3.342014654154184,232.16582178333164,0.7305904091821276,0.0,95959099.0,48.7718282973874,0.0,-6.2119269152175605,13.6067551266586,11.1342857142857,Bangladesh,Bangladesh,Asia
3662,BGR,1985,17155421052.631578,2.683440740706942,1914.5506465879346,2.684953395478786,0.0,8960547.0,50.9448612975823,0.0,0.0,0.0,0.0,Bulgaria,Bulgaria,Europe
3663,BHR,1985,3651861702.12766,-4.758268538056868,8407.16363079749,-8.081834962229834,0.0,434375.0,41.1538417266187,-2.6359693029697,0.0,6.708333333,0.0,Bahrain,Bahrain,Asia
3665,BLZ,1985,212643742.665,1.0125139140763508,1301.0826419209966,-1.283562159682134,0.0,163436.0,49.1189211679189,6.2371661180555,16.698110159062015,11.6249999996667,14.5916666666667,Belize,Belize,North America
3667,BOL,1985,5377276656.904499,-1.6763897812450068,842.090233368438,-3.735115385560988,0.0,6385630.0,50.0887617979745,11749.6396321439,0.0,0.0,0.0,Bolivia,Bolivia,South America
3668,BRB,1985,1409536120.91682,1.0982398074319377,5465.203581533242,0.8505028456183652,0.0,257911.0,51.582134922512,3.91510525082794,6.808886214332303,5.49166666616667,10.5625,Barbados,Barbados,North America
3670,BTN,1985,163288815.32086912,4.028533000206693,337.0059425273031,0.9447858906857363,0.0,484528.0,47.7132384506159,1.88201230546507,7.972486848551151,6.08333333333333,15.0,Bhutan,Bhutan,Asia
3671,BWA,1985,1114783342.7153945,7.125271267790197,978.9930857495842,3.4060514579881556,0.0,1138704.0,51.6234245247228,8.09457579975941,-9.271153196581565,9.0,11.5,Botswana,Botswana,Africa
3672,CAF,1985,864849836.286193,3.9272195379805623,338.7483079369752,2.7248661862406607,0.0,2553075.0,49.5092780274767,10.4238402303886,0.0,0.0,0.0,Central African Republic,Central African Republic,Africa
3673,CAN,1985,366186012449.65216,4.737680792815624,14170.124940606727,3.784974231936417,0.0,25842116.0,50.3538278748868,3.96203054065205,7.010893241333081,7.79166666666667,10.5833333333333,Canada,Canada,North America
3674,CHE,1985,110980314191.52658,3.67359587310645,17152.094849599147,3.2169450531938963,0.0,6470365.0,51.270992843082,3.43539935298269,0.0,0.0,0.0,Switzerland,Switzerland,Europe
3675,CHL,1985,17717662227.80357,4.009916202531528,1437.3757120737944,2.5025718489517885,0.0,12326396.0,50.2463088156506,30.7034989096151,-1.2114332672531534,32.0975487124129,39.9655239888964,Chile,Chile,South America
3676,CHN,1985,309835803013.5867,13.430677520406405,294.78973494213983,11.896561710396725,0.0,1051040000.0,49.1040455285454,0.0,-2.0773174202839684,7.2,7.919999999,China,China,Asia
3678,CMR,1985,8544810497.988902,8.06316167125891,871.5411185786193,4.804112293753548,0.0,9804254.0,50.6601420159045,8.50837434391595,0.0,0.0,0.0,Cameroon,Cameroon,Africa
3681,COL,1985,34894419443.488075,3.1071061957295996,1189.869401808757,0.8666999841331773,0.0,29326260.0,49.9449503618941,24.090174368125,0.0,0.0,0.0,Colombia,Colombia,South America
3682,COM,1985,196726096.3291308,2.2799607772245025,523.6951852232951,-0.4389735720936727,0.0,375650.0,49.8919206708372,0.0,0.0,0.0,0.0,Comoros,Comoros,Africa
3684,CRI,1985,3919203960.3960395,0.7216017292683006,1414.1281916432006,-2.013635909101737,0.0,2771463.0,49.6082394027992,15.0574196445756,0.3081433008691221,16.5,20.9166666666667,Costa Rica,Costa Rica,North America
3686,CUB,1985,22920490774.101974,1.596674598078664,2258.389142278029,0.7607505137695796,0.0,10149044.0,49.3216208344352,0.0,0.0,0.0,0.0,Cuba,Cuba,North America
3687,CYP,1985,2430411900.1919384,4.882540772862882,4488.287109375,3.6152386294229615,0.0,731664.0,49.5022305320475,5.03445366364796,0.0,0.0,0.0,Cyprus,Cyprus,Europe
3688,DEU,1985,732534887058.1982,2.327935262263665,9429.569216882137,2.556883606992315,0.0,77684873.0,52.3223901119141,2.0662330121658,0.0,0.0,0.0,Germany,Germany,Europe
3689,DJI,1985,340989527.96799475,0.0,850.9654836003053,0.0,0.0,400709.0,50.3956736684227,2.12890298848072,0.0,0.0,0.0,Djibouti,Djibouti,Africa
3690,DMA,1985,119491932.96296296,1.4209332166532676,1668.9749841187072,1.9025679070502406,0.0,71596.0,50.2514106933348,3.73997998064239,2.623264399870624,4.7002608686,10.7656082530832,Dominica,Dominica,North America
3691,DNK,1985,62658568287.34287,4.003751815159333,12253.10021417854,3.9616108696542085,0.0,5113691.0,50.7137287350287,4.6787514518325,0.0,0.0,0.0,Denmark,Denmark,Europe
3692,DOM,1985,5044579979.232849,-2.1225349762371337,786.029722224484,-4.1919962990980935,0.0,6417798.0,50.1637789160706,45.3361755532178,0.0,0.0,0.0,Dominican Republic,Dominican Republic,North America
3693,DZA,1985,57937868670.193726,3.6999972548848774,2617.725448611184,0.23578026799000895,0.0,22132905.0,49.1381090733458,10.4822870444467,0.0,0.0,0.0,Algeria,Algeria,Africa
3698,ECU,1985,17149088413.349995,3.9350014115187264,1853.0918631705802,1.3369158547950093,0.0,9254311.0,49.8409768161022,27.9936107429224,0.0,0.0,0.0,Ecuador,Ecuador,South America
3701,ESP,1985,180793463796.47748,2.3214359458680605,4699.655763672736,1.9513292710291665,0.0,38469512.0,50.9457209310063,8.81445506678387,0.0,0.0,0.0,Spain,Spain,Europe
3702,ETH,1985,9480840483.091787,-11.14435297792646,235.3385473847229,-13.533208002211765,0.0,40285965.0,50.3868133728459,19.0646851444406,-17.67065668242898,4.0,8.5,Ethiopia,Ethiopia,Africa
3705,FIN,1985,55875863392.17191,3.54889658723026,11398.105953150869,3.117925686156468,0.0,4902206.0,51.5825730415581,5.19562195429435,0.0,0.0,0.0,Finland,Finland,Europe
3706,FJI,1985,1141168943.976615,-4.613474868146454,1568.7012004445805,-6.829445586478187,0.0,727461.0,49.3847780155912,4.42097239621915,0.0,0.0,0.0,Fiji,Fiji,Oceania
3707,FRA,1985,553138414367.0609,1.6227813671579412,9778.085305386809,1.0955389944394796,0.0,56569195.0,51.2451489441499,5.83109973854516,0.0,6.25,0.0,France,France,Europe
3708,GAB,1985,3339914757.2287188,-2.332949332694156,3899.573788157508,-4.96311613554748,0.0,856482.0,50.6673812175854,7.3549257759783,0.0,0.0,0.0,Gabon,Gabon,Africa
3709,GBR,1985,489285164271.04724,4.14741494974335,8652.21654247593,3.911319127758972,0.0,56550268.0,51.3870626128945,6.07139434015119,6.389135547437114,11.7925,12.2529833333333,United Kingdom,United Kingdom,Europe
3710,GHA,1985,4504306722.689075,5.091617272011376,329.95095995998923,2.7132104101220023,0.0,13651443.0,50.5270321972556,10.3054406698295,0.0,15.75,0.0,Ghana,Ghana,Africa
3712,GNB,1985,143856253.12724775,4.166492896983627,159.82465395299988,2.560402616450702,0.0,900088.0,51.3028726080117,0.0,0.0,0.0,0.0,Guinea-Bissau,Guinea-Bissau,Africa
3713,GNQ,1985,62118569.96544805,12.905178868482096,164.17023662900968,6.822761065022775,0.0,378379.0,50.8638164380159,0.0,0.0,0.0,0.0,Equatorial Guinea,Equatorial Guinea,Africa
3714,GRC,1985,47820851221.31754,2.5095565146686454,4813.711204746942,2.1122949646592843,0.0,9934300.0,50.8214262376931,19.3146929406642,0.0,0.0,0.0,Greece,Greece,Europe
3715,GRD,1985,167728455.18518516,5.979708165203036,1667.6787224107657,4.970237114233981,0.0,100576.0,50.9037941457207,2.5013849235098,4.279088449343812,3.6461525144984,13.4015118919113,Grenada,Grenada,North America
3717,GTM,1985,9721652086.956522,-0.6093389555842634,1233.0809439630173,-3.309301597366826,0.0,7884034.0,49.8842374452941,18.6867912971238,0.0,0.0,0.0,Guatemala,Guatemala,North America
3718,GUY,1985,453488372.0930233,2.399667458078511,586.9100459225509,2.8417770890083176,0.0,772671.0,50.4210718404081,0.0,0.4278234903405266,12.0,15.0,Guyana,Guyana,South America
3721,HND,1985,5278120712.5,5.626234849203399,1202.9375602395153,2.5984400463483013,0.0,4387693.0,49.5120328610046,3.36267523608605,14.399274921608548,9.925,16.3,Honduras,Honduras,North America
3723,HTI,1985,2009400000.0,0.6036312943696629,321.73364060331704,-1.4196560977980681,0.0,6245539.0,50.7086578115996,10.6488390138928,0.0,0.0,0.0,Haiti,Haiti,North America
3728,IDN,1985,85289488375.44347,2.463054187192128,514.4376435133322,0.3248607781232522,0.0,165791694.0,49.9174560578409,4.72453615680211,0.0,0.0,0.0,Indonesia,Indonesia,Asia
3730,IND,1985,232511554840.37195,5.254299223113819,297.9992487054466,2.9142065932040992,0.0,780242084.0,48.2511350925798,5.55642423236505,8.681673584786642,0.0,16.5,India,India,Asia
3731,IRL,1985,21270013325.56009,3.085615628630606,6011.7355464232005,2.920734911099899,0.0,3538082.0,50.0116522223797,5.3954973146638,0.0,0.0,0.0,Ireland,Ireland,Europe
3733,IRQ,1985,48425161290.32258,1.4538962618038624,3073.860856054707,-0.9728279005192064,0.0,15753856.0,50.5039528100295,0.0,0.0,0.0,0.0,Iraq,Iraq,Asia
3734,ISL,1985,2984052356.550712,0.0,12361.18703651835,0.0,0.0,241405.0,49.7274161033542,31.9946290240703,0.0,0.0,32.6,Iceland,Iceland,Europe
3735,ITA,1985,452217492140.75653,2.7980857672086756,7990.686565511819,2.768381475378476,0.0,56593071.0,51.4346066619801,9.20599144253118,0.0,0.0,0.0,Italy,Italy,Europe
3736,JAM,1985,2100239018.8246665,-2.9436355749660805,916.3226566950112,-4.1265474653921785,0.0,2292030.0,51.035806686649,25.6731012391773,-2.8110522720002864,19.6624785149536,24.9158333333333,Jamaica,Jamaica,North America
3737,JOR,1985,4993601520.430789,-2.7069471651415,1814.8704486259778,-7.005074308973121,0.0,2751492.0,48.7743013608617,2.98507462714756,0.0,0.0,0.0,Jordan,Jordan,Asia
3738,JPN,1985,1427019759717.4094,5.159807904712736,11809.460345071539,4.503630614974028,0.0,120837000.0,50.7373907243363,2.0322773460849,0.0,5.46861538461538,0.0,Japan,Japan,Asia
3739,KEN,1985,6135034213.789982,4.300561818796126,315.39088195856397,0.5526734375046516,0.0,19452161.0,50.5175954486496,13.0065664218827,5.257537651559044,11.25,14.0,Kenya,Kenya,Africa
3740,KIR,1985,32125260.581257705,-4.464285714285708,481.5803289149383,-6.426328176530561,0.0,66708.0,50.4107453378905,0.0,0.0,0.0,0.0,Kiribati,Kiribati,Oceania
3743,KWT,1985,21445970613.759464,0.0,11353.231574668518,0.0,0.0,1888975.0,43.152238647944,1.49032181427877,0.0,7.24583333333333,8.7475,Kuwait,Kuwait,Asia
3748,LIE,1985,529073612.4535789,7.020554490528028,19752.608267820753,5.562182178075432,0.0,26785.0,50.3789434384917,0.0,0.0,0.0,0.0,Liechtenstein,Liechtenstein,Europe
3749,LKA,1985,5978460972.0176735,4.999406368712528,371.50978136412954,3.565508165543136,0.0,16092338.0,49.1873958898949,1.48118012235429,0.0,0.0,0.0,Sri Lanka,Sri Lanka,Asia
3752,LSO,1985,268629925.8528049,2.6102493302488483,166.15972309765212,-0.1462122258823797,0.0,1616697.0,50.5157119732393,13.3208255159471,0.8077711466577836,13.8888888888889,19.6666666666667,Lesotho,Lesotho,Africa
3754,LUX,1985,4577211767.103744,2.7917044649977925,12481.965844855944,2.5932443177375575,0.0,366706.0,51.3507392227383,4.09358778530093,0.0,0.0,0.0,Luxembourg,Luxembourg,Europe
3756,MAR,1985,14991283215.740831,6.007652071561736,666.7158203125,3.5403796975331403,0.0,22335077.0,50.0496953737836,7.7286389008592,0.0,8.0,0.0,Morocco,Morocco,Africa
3757,MCO,1985,1082867507.3314211,1.7086996835429318,37590.429664019895,0.29642211651348305,0.0,28807.0,52.8899225882598,0.0,0.0,0.0,0.0,Monaco,Monaco,Europe
3758,MDG,1985,3802557894.8719015,1.15634413876586,369.261185396484,-1.6209463500468502,0.0,10297746.0,49.5357916188649,10.5564839573619,0.0,0.0,0.0,Madagascar,Madagascar,Africa
3760,MEX,1985,195241069482.0767,1.9192157861349415,2607.6644651684196,0.03749470896229923,0.0,74872006.0,50.6106861889075,57.7484484008702,0.0,57.7441666666667,0.0,Mexico,Mexico,North America
3761,MHL,1985,43879000.0,-6.2572926389870815,1126.1998870694522,-9.926447937112044,0.0,38962.0,48.8321954725117,0.0,0.0,0.0,0.0,Marshall Islands,Marshall Islands,Oceania
3763,MLI,1985,1392196047.99695,20.28663494071307,170.0360760365763,17.972002830944447,0.0,8187651.0,49.8405342386968,0.0,0.0,0.0,0.0,Mali,Mali,Africa
3764,MLT,1985,1117835285.5051246,2.5852796663822204,3322.4212829917033,0.7988520227203253,0.0,336452.0,50.6473455966178,-0.235207459677474,0.0,0.0,0.0,Malta,Malta,Europe
3765,MMR,1985,1478908160.2478352,2.8510002386845628,40.09943760361929,0.8398224010289113,0.0,36881020.0,49.8624875342385,6.80756655768333,0.0,1.5,0.0,Myanmar,Myanmar,Asia
3767,MNG,1985,2186505475.0,5.712872260801419,1138.9567958019402,3.064631947110371,0.0,1919744.0,50.1038159254567,0.0,0.0,0.0,0.0,Mongolia,Mongolia,Asia
